  -1.2700000000000000        36.067999999999998        17.789000000000627        47.884000000000356     
  -1.3660000000000001        43.784999999999997        17.884000000000000        52.947000000000003     
  -1.4290000000000000        49.488000000000000        17.981000000000048        56.958000000000020     
  -1.4309999999850602        52.313000000005125        17.891999999999999        59.043999999999997     
  -1.4219999999999999        57.048999999999999        17.850000000000001        62.753999999999998     
  -1.4409999999984870        60.613000000000433        17.800000000000001        65.724999999999994     
  -1.4489999999795573        62.683000000005606        17.782000000000000        67.491000000000000     
  -1.4199999999998012        66.362000000000052        17.783000000000001        70.587999999999994     
  -1.3639999999951828        69.829000000001102        17.792999999999999        73.453000000000003     
  -1.3060000000000000        71.823999999999998        17.766999999999999        75.087999999999994     
  -1.2369999999999759        74.233999999999995        17.699000000000002        77.272999999999996     
  -1.2129999999994536        75.639000000000109        17.657000000000000        78.412000000000006     
  -1.1729999999998961        79.254000000000019        17.545999999999999        81.340000000000003     
 -0.98800000000000310        84.921999999999983        17.350000000000001        85.915000000000006     
 -0.70699999998504215        90.238000000001563        17.062000000000001        90.210999999999999     
 -0.34699999998694225        95.260000000001014        16.673999999999999        94.355000000000004     
   4.9999999999865707E-002   100.11000000000000        16.304999999999936        98.423999999999992     
  0.46699999999993747        105.16700000000002        15.981000000000023        102.99500000000000     
