  0.46699999999999342        105.16700000000000        15.981000000000311        102.99499999999996     
   4.9999999999996270E-002   100.11000000000000        16.304999999999922        98.424000000000007     
 -0.34700000000005371        95.259999999999991        16.673999999999999        94.355000000000004     
 -0.70700000001072816        90.237999999998877        17.062000000000005        90.210999999999999     
 -0.98799999999998833        84.921999999999997        17.350000000000001        85.915000000000006     
  -1.1730000000000000        79.254000000000005        17.545999999999999        81.340000000000003     
  -1.2129999999876560        75.639000000002412        17.657000000000000        78.412000000000006     
  -1.2370000000000001        74.233999999999995        17.699000000000002        77.272999999999996     
  -1.3059999999997869        71.824000000000041        17.766999999999999        75.087999999999994     
  -1.3639999999893098        69.829000000002452        17.792999999999999        73.453000000000003     
  -1.4199999999981721        66.362000000000450        17.783000000000133        70.588000000000036     
  -1.4490000000000001        62.683000000000000        17.782000000000000        67.491000000000000     
  -1.4409999999999135        60.613000000000021        17.800000000000001        65.724999999999994     
  -1.4219999999984156        57.049000000000490        17.849999999999994        62.753999999999991     
  -1.4310000000000000        52.313000000000002        17.892000000006945        59.044000000003223     
  -1.4289999999893812        49.488000000003872        17.981000000000002        56.957999999999998     
  -1.3660000000000001        43.784999999999997        17.884000000000000        52.947000000000003     
  -1.2700000000000000        36.067999999999998        17.789000000007199        47.884000000004086     
