  -14.359999999999999        73.374263724019514        431.36407274378081     
  -14.260000000000000        73.392913661136049        431.40292443900239     
  -14.160000000000000        73.411563598252584        431.44177613422397     
  -14.060000000000000        73.430213535369120        431.48062782944555     
  -13.646040112116200        73.507416794147105        431.64145826342587     
  -13.638393078830259        73.508842961046213        431.64442926549162     
  -13.629244537283355        73.510548984490839        431.64798280030368     
  -13.618709319829652        73.512513360978289        431.65207383781410     
  -13.606919685999053        73.514711335406147        431.65665057075262     
  -13.594023670722613        73.517115215011856        431.66165508441799     
  -13.580183234129045        73.519694720252261        431.66702410319743     
  -13.565572235600232        73.522417368077569        431.67268980349593     
  -13.550374257018447        73.525248882654665        431.67858068198541     
  -13.534780302097310        73.528153628262984        431.68462246748788     
  -13.518986400332134        73.531095058826168        431.69073906439496     
  -13.502785255968490        73.534111748663321        431.69701060272632     
  -13.483450816091921        73.537711090732245        431.70449138394724     
  -13.460377232633661        73.542005418333261        431.71341367813653     
  -13.432841569374736        73.547128636840057        431.72405399583124     
  -13.399981199080123        73.553240330254155        431.73674135826855     
  -13.360766849464333        73.560530634291936        431.75186704878581     
  -13.313970466280193        73.569226012676140        431.76989608391006     
  -13.258126905894915        73.579596094956457        431.79138067006824     
  -13.191488286232826        73.591961758094826        431.81697593775112     
  -13.111969610040727        73.606704659901737        431.84745826690204     
  -13.017084024289902        73.624278459551974        431.88374653206517     
  -12.903865791015912        73.645221987708140        431.92692659930526     
  -12.768778716460993        73.670174654432600        431.97827939458733     
  -12.607607418718111        73.699894404353046        432.03931283115401     
  -12.415328416965759        73.735278541568789        432.11179783025966     
  -12.185957616401177        73.777387746199167        432.19780860157539     
  -11.912370379284230        73.827473583313306        432.29976728887351     
  -11.586090082511934        73.887009754703257        432.42049308726212     
  -11.197040985916750        73.957727255075994        432.56325611361046     
  -10.733261577127413        74.041653457954737        432.73183688138039     
  -10.180575657011275        74.141154968375886        432.93059359748207     
  -9.5222208348182402        74.258983845831054        433.16454237070758     
  -8.7384386907490494        74.398326550951097        433.43946100211849     
  -7.8060390015300154        74.562854773326620        433.76203729105868     
  -6.6979641844668780        74.756777292868975        434.14010085421876     
  -5.3829025387670519        74.984892447733841        434.58300803127361     
  -3.8250342084649116        75.252641977631995        435.10229925460703     
  -1.9840476170857444        75.566169404572676        435.71282606575869     
  0.18435714255603253        75.932389976509398        436.43466058644083     
   2.7271521601399740        76.359083986374841        437.29626108088303     
   5.6913861432155368        76.855027949672419        438.33956980512073     
   9.1196823058701320        77.430169401733892        439.62793212934844     
   13.043061710723849        78.095807770260024        441.25785874266489     
   17.476896124031413        78.861815645146976        443.35973613238082     
   22.452672321451580        79.716119352568228        446.00822880605779     
   28.016225334953766        80.614587916266146        449.20657089210749     
   34.220970073168608        81.468364295921972        452.87506850975325     
   41.128829234017140        82.125465628065115        456.81628583780849     
   48.810116812772833        82.363166459114780        460.69281773894232     
   57.340649007761058        81.906732027652950        464.03848515062634     
   66.670310429677897        80.535569765178323        466.64123643692903     
   76.515519413938648        78.181323293188314        468.87785533019508     
   86.540934966127878        74.864368351260396        471.26067614132057     
   96.407459725934899        70.665802046768690        474.31691787440570     
   105.84859362827029        65.672304087121574        478.35826564868341     
   114.76037744516206        59.919234321419438        483.18833905449168     
   122.22671430531759        54.143946197941126        487.92937973804510     
   129.13938077281298        47.793235291019982        492.82308226364648     
   135.43774715743700        40.887093322124180        497.64687050175525     
   141.07927419498384        33.474389163159792        502.20657335582507     
   146.05406816889843        25.646781250826240        506.34964702452112     
   150.39397553657142        17.540849001376365        509.96991238428609     
   154.15274472988648        9.3288339794682056        513.02375801890912     
   157.39412642876232        1.1989927854582512        515.52617189987086     
   160.18689924064105       -6.6696482898273599        517.53049454468805     
   162.59781839387472       -14.129173946854173        519.10829607259802     
   164.68674110361280       -21.073178437041172        520.33483575257537     
   166.50442359440177       -27.437481036416813        521.28030370730460     
   168.09231269126883       -33.195000126050104        522.00551405560964     
   169.48355423494434       -38.347982140710577        522.56059696410068     
   170.70453778139890       -42.919792238059500        522.98545820137906     
   171.77649828466912       -46.947538469211160        523.31110224096790     
   172.71690732297458       -50.476087683291730        523.56123344012599     
   173.54057186155498       -53.553538786120676        523.75382001710273     
   174.26043448561296       -56.228018470980892        523.90246092035011     
   174.88806827042296       -58.545646174852862        524.01746458618322     
   175.43395144217823       -60.549372720998576        524.10666505941845     
   175.90761227286418       -62.278413086436537        524.17603248729370     
   176.31770568582155       -63.768066573976256        524.23012817944766     
   176.67205971861569       -65.049778170154838        524.27244429824032     
   176.97771331430584       -66.151341038797284        524.30565859248100     
   177.24095588328140       -67.097173770635067        524.33182658252338     
   177.46737235375065       -67.908629716264429        524.35252744523848     
   177.66189373617209       -68.604311928644336        524.36897532204694     
   177.82885152021649       -69.200378009756705        524.38210454464001     
   177.97203371498352       -69.710826130395859        524.39263500588481     
   178.09474048032502       -70.147757900219219        524.40112231422722     
   178.19983771746166       -70.521616488805364        524.40799624201395     
   178.28980747612164       -70.841400042710006        524.41359015871240     
   178.36679448249939       -71.114851406698264        524.41816352825640     
   178.43264845293817       -71.348625693090227        524.42191908210975     
   178.48896212509226       -71.548437510075360        524.42501591651660     
   178.53710512182758       -71.719189757044191        524.42757947835230     
   178.57825387787770       -71.865085885701561        524.42970918490334     
   178.61341792710292       -71.989727449547729        524.43148424735739     
   178.64346289916725       -72.096198644638605        524.43296809942365     
   178.66913053360031       -72.187139419528165        524.43421180874623     
   178.69105604769217       -72.264808579092872        524.43525670584631     
   178.70978317134984       -72.331138163040450        524.43613641245588     
   178.72577713317872       -72.387780241079568        524.43687841333644     
   178.73943585614404       -72.436147134953657        524.43750528022133     
   178.75109959473079       -72.477445955932410        524.43803562982180     
   178.76255593671607       -72.518017919120823        524.43855594055981     
   178.77386367050889       -72.558081522764667        524.43907270829084     
   178.78488084784283       -72.597132844146557        524.43957926220401     
   178.79546933084626       -72.634680625729487        524.44006895807820     
   178.80549650884009       -72.670252461018251        524.44053527565632     
   178.81483693886452       -72.703400746278874        524.44097191861772     
   178.82337389064202       -72.733708322737726        524.44137291500283     
   178.83100077815379       -72.760793737646893        524.44173271580200     
   178.83762246162007       -72.784316057297701        524.44204628936086     
   178.84315640541075       -72.803979170640261        524.44230920925872     
   178.84753367923258       -72.819535528553530        524.44251773341171     
   178.85069979182961       -72.830789270940087        524.44266887231583     
   178.85261534836883       -72.837598701583488        524.44276044457990     
   179.25325652449558       -74.261800099909721        524.46191290436161     
   179.35325652449558       -74.617280635409045        524.46669335652757     
   179.45325652449557       -74.972761170908370        524.47147380869353     
   179.55325652449557       -75.328241706407695        524.47625426085949     
