1.713440000000000e+002 -1.265100000000000e+000 2.257450000000000e+001
1.712730000000000e+002 -1.238540000000000e+000 2.257450000000000e+001 
1.711540000000000e+002 -1.216160000000000e+000 2.257450000000000e+001 
1.709680000000000e+002 -1.164380000000000e+000 2.257450000000000e+001 
1.707580000000000e+002 -1.107130000000000e+000 2.257450000000000e+001 
1.705350000000000e+002 -1.041120000000000e+000 2.257450000000000e+001 
1.703120000000000e+002 -9.727780000000000e-001 2.257450000000000e+001 
1.700900000000000e+002 -9.011490000000000e-001 2.257450000000000e+001 
1.698680000000000e+002 -8.269460000000000e-001 2.257450000000000e+001 
1.696470000000000e+002 -7.494140000000000e-001 2.257450000000000e+001 
1.694250000000000e+002 -6.692050000000001e-001 2.257450000000000e+001 
1.692040000000000e+002 -5.861360000000000e-001 2.257450000000000e+001 
1.689830000000000e+002 -5.004710000000000e-001 2.257450000000000e+001 
1.687610000000000e+002 -4.124390000000000e-001 2.257450000000000e+001 
1.685390000000000e+002 -3.220180000000000e-001 2.257450000000000e+001 
1.683150000000000e+002 -2.297880000000000e-001 2.257450000000000e+001 
1.680910000000000e+002 -1.360120000000000e-001 2.257450000000000e+001 
1.678660000000000e+002 -4.055560000000000e-002 2.257450000000000e+001 
1.676410000000000e+002 5.716500000000000e-002 2.257450000000000e+001 
1.674140000000000e+002 1.576360000000000e-001 2.257450000000000e+001 
1.671870000000000e+002 2.613710000000000e-001 2.257450000000000e+001 
1.669590000000000e+002 3.686530000000000e-001 2.257450000000000e+001 
1.667300000000000e+002 4.798590000000000e-001 2.257450000000000e+001 
1.665000000000000e+002 5.953530000000000e-001 2.257450000000000e+001 
1.662700000000000e+002 7.155790000000000e-001 2.257450000000000e+001 
1.660390000000000e+002 8.408420000000000e-001 2.257450000000000e+001 
1.658070000000000e+002 9.714320000000000e-001 2.257450000000000e+001 
1.655740000000000e+002 1.107610000000000e+000 2.257450000000000e+001 
1.653540000000000e+002 1.241560000000000e+000 2.257450000000000e+001 
1.651450000000000e+002 1.372310000000000e+000 2.257450000000000e+001 
1.649490000000000e+002 1.498960000000000e+000 2.257450000000000e+001 
1.647530000000000e+002 1.629730000000000e+000 2.257450000000000e+001 
1.645560000000000e+002 1.764750000000000e+000 2.257450000000000e+001 
1.643590000000000e+002 1.904290000000000e+000 2.257450000000000e+001 
1.641610000000000e+002 2.048510000000000e+000 2.257450000000000e+001 
1.639790000000000e+002 2.185580000000000e+000 2.257450000000000e+001 
1.638580000000000e+002 2.278740000000000e+000 2.257450000000000e+001 
1.637990000000000e+002 2.324880000000000e+000 2.257450000000000e+001 
1.637860000000000e+002 2.333080000000000e+000 2.257450000000000e+001 
1.637750000000000e+002 2.338110000000000e+000 2.257450000000000e+001 
1.637660000000000e+002 2.340060000000000e+000 2.257450000000000e+001 
1.637580000000000e+002 2.339700000000000e+000 2.257450000000000e+001 
1.637530000000000e+002 2.335790000000000e+000 2.257450000000000e+001 
1.637490000000000e+002 2.332480000000000e+000 2.257450000000000e+001 
1.637460000000000e+002 2.318430000000000e+000 2.257450000000000e+001 
1.637520000000000e+002 2.296450000000000e+000 2.257450000000000e+001 
1.637650000000000e+002 2.267450000000000e+000 2.257450000000000e+001 
1.637890000000000e+002 2.232820000000000e+000 2.257450000000000e+001 
1.638230000000000e+002 2.192490000000000e+000 2.257450000000000e+001 
1.638670000000000e+002 2.146970000000000e+000 2.257450000000000e+001 
1.639540000000000e+002 2.064890000000000e+000 2.257450000000000e+001 
1.640860000000000e+002 1.941790000000000e+000 2.257450000000000e+001 
1.642610000000000e+002 1.782450000000000e+000 2.257450000000000e+001 
1.644440000000000e+002 1.621050000000000e+000 2.257450000000000e+001 
1.646280000000000e+002 1.464080000000000e+000 2.257450000000000e+001 
1.648120000000000e+002 1.311440000000000e+000 2.257450000000000e+001 
1.649960000000000e+002 1.163050000000000e+000 2.257450000000000e+001 
1.651940000000000e+002 1.009360000000000e+000 2.257450000000000e+001 
1.654040000000000e+002 8.513590000000000e-001 2.257450000000000e+001 
1.656280000000000e+002 6.903370000000000e-001 2.257450000000000e+001 
1.658520000000000e+002 5.357330000000000e-001 2.257450000000000e+001 
1.660780000000000e+002 3.875670000000000e-001 2.257450000000000e+001 
1.663040000000000e+002 2.457930000000000e-001 2.257450000000000e+001 
1.665310000000000e+002 1.104110000000000e-001 2.257450000000000e+001 
1.667590000000000e+002 -1.869130000000000e-002 2.257450000000000e+001 
1.669880000000000e+002 -1.416430000000000e-001 2.257450000000000e+001 
1.672170000000000e+002 -2.585730000000000e-001 2.257450000000000e+001 
1.674470000000000e+002 -3.695850000000000e-001 2.257450000000000e+001 
1.676780000000000e+002 -4.744060000000000e-001 2.257450000000000e+001 
1.679100000000000e+002 -5.728010000000000e-001 2.257450000000000e+001 
1.681420000000000e+002 -6.647850000000000e-001 2.257450000000000e+001 
1.683750000000000e+002 -7.504999999999999e-001 2.257450000000000e+001 
1.686100000000000e+002 -8.299450000000000e-001 2.257450000000000e+001 
1.688440000000000e+002 -9.031860000000000e-001 2.257450000000000e+001 
1.690790000000000e+002 -9.702570000000000e-001 2.257450000000000e+001 
1.693150000000000e+002 -1.031260000000000e+000 2.257450000000000e+001 
1.695500000000000e+002 -1.086360000000000e+000 2.257450000000000e+001 
1.697850000000000e+002 -1.135680000000000e+000 2.257450000000000e+001 
1.700200000000000e+002 -1.179690000000000e+000 2.257450000000000e+001 
1.702540000000000e+002 -1.218670000000000e+000 2.257450000000000e+001 
1.704880000000000e+002 -1.253330000000000e+000 2.257450000000000e+001 
1.707220000000000e+002 -1.282960000000000e+000 2.257450000000000e+001 
1.709420000000000e+002 -1.310010000000000e+000 2.257450000000000e+001 
1.711360000000000e+002 -1.321080000000000e+000 2.257450000000000e+001 
1.712590000000000e+002 -1.347170000000000e+000 2.257450000000000e+001 
1.713340000000000e+002 -1.336430000000000e+000 2.257450000000000e+001 
1.713540000000000e+002 -1.304210000000000e+000 2.257450000000000e+001 
1.713440000000000e+002 -1.265100000000000e+000 2.257450000000000e+001
