  0.0000000000000000  0.1500000000000000  0.2500000000000000  0.4999999999999999  0.7500000000000000  0.9500000000000000  0.0000000000000000  0.1608565210650000  0.3673405278790000  0.0606922467000000  0.3921787123629999 -0.0738523991600000  0.0000000000000000
  0.9257406231671792  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000000  0.3476407550756599  0.5486270604907815 -0.6223875152400300 -0.1024303554670796  0.3696311746621046  0.1370885857531533 -0.0158218736859794
  0.8558407483349070  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000001  0.1007179920953862  0.5191604205776289 -0.5780656694631789 -0.0105260405558341  0.2764801892643818  0.1879488102556148 -0.0861592499491558
  0.7834619501065052  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000000 -0.0882079646019103  0.4743761155478796 -0.4884371729176900  0.0571380021856792  0.1930794003908285  0.2042453662156336 -0.1333455843368122
  0.7068459223522205  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7499999999999999  0.9499999999999998 -0.1791806337197316  0.4041300657275219 -0.3231356025556120  0.0844061606157077  0.1265068724132440  0.1632446511179503 -0.1413195928591468
  0.6251567490430828  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000001  0.9500000000000000 -0.1549382105084266  0.3136815368956311 -0.0895156144820767  0.0757512206855277  0.0879406925978445  0.0787064697354925 -0.1011659536577401
  0.5730561206887538  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000002 -0.0922448348011253  0.2599069264992323  0.0606283785202155  0.0672781289312725  0.0843417501492387  0.0331403632448172 -0.0546034091392978
  0.5528067755053494  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000001  0.9500000000000001 -0.0608311232120449  0.2417600775759166  0.1145396743111801  0.0660996518886826  0.0878971694741290  0.0219538079337298 -0.0329454741100226
  0.5180730232691076  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000001  0.9500000000000001 -0.0003698562210575  0.2159712328995222  0.1969772056220823  0.0693135452382429  0.1009439864147782  0.0155893030140914  0.0080826994794495
  0.4893203943432902  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000000  0.0540142729992477  0.2010137788470862  0.2524928712697463  0.0788000815835054  0.1187363797449047  0.0257485885170486  0.0451731952346505
  0.4393527930971814  0.1500000000000000  0.2500000000000000  0.4999999999999999  0.7499999999999999  0.9500000000000000  0.1518027866723161  0.1890797333295023  0.3193064969587072  0.1099421936022923  0.1630590417454477  0.0756058586763901  0.1131414682311067
  0.3863297746419319  0.1500000000000000  0.2500000000000000  0.4999999999999999  0.7499999999999999  0.9499999999999998  0.2497457933026788  0.1906273687574694  0.3568966459600077  0.1543136063847285  0.2215407040801207  0.1544068225886364  0.1823808918376321
  0.3564962198166118  0.1500000000000000  0.2500000000000000  0.4999999999999999  0.7500000000000000  0.9499999999999998  0.2974710464448402  0.1954030666638231  0.3667728969836220  0.1801247202688739  0.2562794885053006  0.2015675014568896  0.2164450120483192
  0.3051306210738933  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000001  0.9500000000000001  0.3590926982019554  0.2059039580797055  0.3712400818420158  0.2186919206873487  0.3134756447060251  0.2723568405659619  0.2607202078010596
  0.2368737536088056  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000000  0.3831721305054908  0.2149450523584196  0.3667424696267619  0.2425790439905554  0.3719499440876919  0.3130672466469943  0.2781253076945906
  0.1961588780622287  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000000  0.3598896847444481  0.2137080031267852  0.3647892941638495  0.2357230003379799  0.3923303558014416  0.2953075663430209  0.2612257555725977
  0.1139652726666165  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000001  0.9500000000000000  0.2448553258226615  0.1983325151414257  0.3641313428606363  0.1828839537159132  0.4064651894121302  0.1815688390779068  0.1777281211586214
  1.0000000000000000  0.1500000000000000  0.2500000000000000  0.5000000000000000  0.7500000000000000  0.9500000000000000  0.6448102263479998  0.5724808689540000 -0.6466432076630001 -0.2144218337319999  0.4754060600000000  0.0640718613600001  0.0722897190500000
