X	Y	Z
15.981	102.995	0.0
16.305	98.424	0.0
16.674	94.355	0.0
17.062	90.211	0.0
17.35	85.915	0.0
17.546	81.34	0.0
17.657	78.412	0.0
17.699	77.273	0.0
17.767	75.088	0.0
17.793	73.453	0.0
17.783	70.588	0.0
17.782	67.491	0.0
17.8	65.725	0.0
17.85	62.754	0.0
17.892	59.044	0.0
17.981	56.958	0.0
17.884	52.947	0.0
17.789	47.884	0.0
